,BlockName,Key,Field,node_id,parent_id,hash
0,90,-44,0,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,sJP}zO@Km7fXbXYXexa*
3,motion_gotoxy,,"{""X"": [1, [4, ""-69""]], ""Y"": [1, [4, ""0""]]}",2,2,"b2KbXa[jRLa{l_,15`/X"
4,sound_play,,"{""SOUND_MENU"": [1, ""uO-Ak$1IlA-kg*=?XMp%""]}",3,3,"Ac`K@Or-]]E[f7,FxiHg"
5,control_repeat,,,4,4,86;E-1[j%30xQe^i].zj
6,looks_switchcostumeto,,"{""COSTUME"": [1, "")2C3cE,qqKN4H5C?/x_e""]}",5,5,"|ru)t$UKwLj^%u@=,oEc"
7,control_wait,,"{""DURATION"": [1, [5, ""0.05""]]}",6,6,@o@8wY+m~IZoB}}*2t$$
8,looks_nextcostume,,{},7,7,d5[1wvWmE]!i-rR_(a^l
9,control_wait,,"{""DURATION"": [1, [5, ""0.03""]]}",8,8,`vV6TPn-Y534$OV)c]0e
10,looks_switchcostumeto,,"{""COSTUME"": [1, ""e-N7kv=c@2ZZj1u(isRN""]}",9,9,CtViXH~*SVLu3Ktz*zcW
11,control_wait,,"{""DURATION"": [1, [5, ""0.03""]]}",10,10,}fzps|hxZUpqYFfH!bdO
12,looks_nextcostume,,{},11,11,9Ys2@2aV^=O:J-J4!mA(
13,control_wait,,"{""DURATION"": [1, [5, ""0.03""]]}",12,12,QSP^esw(H~ic]7=VqfeB
14,looks_switchcostumeto,,"{""COSTUME"": [1, "")2C3cE,qqKN4H5C?/x_e""]}",13,5,"|ru)t$UKwLj^%u@=,oEc"
15,control_wait,,"{""DURATION"": [1, [5, ""0.05""]]}",14,6,@o@8wY+m~IZoB}}*2t$$
16,looks_nextcostume,,{},15,7,d5[1wvWmE]!i-rR_(a^l
17,control_wait,,"{""DURATION"": [1, [5, ""0.03""]]}",16,8,`vV6TPn-Y534$OV)c]0e
18,looks_switchcostumeto,,"{""COSTUME"": [1, ""e-N7kv=c@2ZZj1u(isRN""]}",17,9,CtViXH~*SVLu3Ktz*zcW
