,BlockName,Key,Field,node_id,parent_id,hash
0,90,65.076,-138.428,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,AX4lx;[^Lq^S;UNKi6O_
3,looks_setsizeto,,"{""SIZE"": [1, [4, ""60""]]}",2,2,xNJfI~@]/u%AK7{Cppc8
4,SCRIPT,,,0,0,
5,event_whenthisspriteclicked,,,1,0,XX/1ABwm2HA:^m9@2%f0
6,control_stop,,{},2,5,Pl`ny+dga:(%zcpZr8C:
7,SCRIPT,,,0,6,
8,event_broadcast,,,1,6,")xFNIz75Zs=WbE6?x`T,"
9,looks_switchcostumeto,,"{""COSTUME"": [1, ""3|zOE;QJPwU6cyY+eUb!""]}",2,8,j.cmi^V$oS6d12_C7APu
10,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",3,9,"WS|,xD6Nz:k=3iOIV@6c"
11,looks_hide,,{},4,10,xN8lAU|_z%+Z#%`g)6wH
12,SCRIPT,,,0,6,
13,event_broadcast,,,1,6,")xFNIz75Zs=WbE6?x`T,"
14,looks_switchcostumeto,,"{""COSTUME"": [1, ""3|zOE;QJPwU6cyY+eUb!""]}",2,8,j.cmi^V$oS6d12_C7APu
15,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",3,9,"WS|,xD6Nz:k=3iOIV@6c"
16,looks_hide,,{},4,10,xN8lAU|_z%+Z#%`g)6wH
17,SCRIPT,,,0,0,
18,event_whenbroadcastreceived,,,1,0,$z+[_4HHz$W`)hMil;r6
19,looks_gotofrontback,,{},2,18,:ZS_zn*grIBg.z]Vw8Hg
20,motion_gotoxy,,"{""X"": [3, ""C=M`v|@-AsN8f5RGe8$q"", [4, ""-14""]], ""Y"": [1, [4, ""-117""]]}",3,19,=KT.e-nn?/D7Ny0]cdT^
21,looks_switchcostumeto,,"{""COSTUME"": [1, ""@(x]=7@-9.TGGP(Y:,pq""]}",4,20,PN#XuBl/oo@wM.tOlyAK
22,looks_show,,{},5,21,1}fFUT7}B21]?q397QGs
23,control_repeat,,,6,22,KatvpdFMS5_.;T@49}?0
24,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",7,23,5.%_?/F|Zn2vr9MZb#S^
25,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",8,23,5.%_?/F|Zn2vr9MZb#S^
26,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",9,23,5.%_?/F|Zn2vr9MZb#S^
27,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",10,23,5.%_?/F|Zn2vr9MZb#S^
28,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",11,23,5.%_?/F|Zn2vr9MZb#S^
29,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",12,23,5.%_?/F|Zn2vr9MZb#S^
30,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",13,23,5.%_?/F|Zn2vr9MZb#S^
31,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",14,23,5.%_?/F|Zn2vr9MZb#S^
32,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",15,23,5.%_?/F|Zn2vr9MZb#S^
33,motion_glideto,,"{""SECS"": [1, [4, ""5""]], ""TO"": [1, ""8$6Gp.?ghs6*6QQ:k(Y*""]}",16,23,5.%_?/F|Zn2vr9MZb#S^
34,looks_hide,,{},17,23,`%k|?%v`AUES2v(x|St]
