,key,x,y,wait,move_index
0,,272.0,-76,0,2
1,,8.0,-76.0,0.0,4
2,,8.0,-76.0,3.0,5
3,,8.0,-76.0,3.0,6
4,,8.0,-73.0,0.0,9
5,,8.0,-73.0,0.01,10
6,,8.0,-70.0,0.0,12
7,,8.0,-70.0,0.01,13
8,,8.0,-67.0,0.0,15
9,,8.0,-67.0,0.01,16
10,,8.0,-64.0,0.0,18
11,,8.0,-64.0,0.01,19
12,,8.0,-61.0,0.0,21
13,,8.0,-61.0,0.01,22
14,,8.0,-58.0,0.0,24
15,,8.0,-58.0,0.01,25
16,,8.0,-55.0,0.0,27
17,,8.0,-55.0,0.01,28
18,,8.0,-52.0,0.0,30
19,,8.0,-52.0,0.01,31
20,,8.0,-49.0,0.0,33
21,,8.0,-49.0,0.01,34
22,,8.0,-46.0,0.0,36
23,,8.0,-46.0,0.01,37
24,,8.0,-43.0,0.0,39
25,,8.0,-43.0,0.01,40
26,,8.0,-40.0,0.0,42
27,,8.0,-40.0,0.01,43
28,,8.0,-37.0,0.0,45
29,,8.0,-37.0,0.01,46
30,,8.0,-34.0,0.0,48
31,,8.0,-34.0,0.01,49
32,,8.0,-31.0,0.0,51
33,,8.0,-31.0,0.01,52
34,,8.0,-28.0,0.0,54
35,,8.0,-28.0,0.01,55
36,,8.0,-25.0,0.0,57
37,,8.0,-25.0,0.01,58
38,,8.0,-22.0,0.0,60
39,,8.0,-22.0,0.01,61
40,,8.0,-19.0,0.0,63
41,,8.0,-19.0,0.01,64
42,,8.0,-16.0,0.0,66
43,,8.0,-16.0,0.01,67
44,,8.0,-13.0,0.0,69
45,,8.0,-13.0,0.01,70
46,,8.0,-10.0,0.0,72
47,,8.0,-10.0,0.01,73
48,,8.0,-7.0,0.0,75
49,,8.0,-7.0,0.01,76
50,,8.0,-4.0,0.0,78
51,,8.0,-4.0,0.01,79
52,,8.0,-1.0,0.0,81
53,,8.0,-1.0,0.01,82
54,,8.0,2.0,0.0,84
55,,8.0,2.0,0.01,85
56,,8.0,5.0,0.0,87
57,,8.0,5.0,0.01,88
58,,8.0,8.0,0.0,90
59,,8.0,8.0,0.01,91
60,,8.0,11.0,0.0,93
61,,8.0,11.0,0.01,94
62,,8.0,14.0,0.0,96
63,,8.0,14.0,0.01,97
64,,8.0,17.0,0.0,99
65,,8.0,17.0,0.01,100
66,,8.0,20.0,0.0,102
67,,8.0,20.0,0.01,103
68,,8.0,23.0,0.0,105
69,,8.0,23.0,0.01,106
70,,8.0,26.0,0.0,108
71,,8.0,26.0,0.01,109
72,,8.0,29.0,0.0,111
73,,8.0,29.0,0.01,112
74,,8.0,32.0,0.0,114
75,,8.0,32.0,0.01,115
76,,8.0,29.0,0.0,117
77,,8.0,29.0,0.01,118
78,,8.0,26.0,0.0,119
79,,8.0,26.0,0.01,120
80,,8.0,23.0,0.0,121
81,,8.0,23.0,0.01,122
82,,8.0,20.0,0.0,123
83,,8.0,20.0,0.01,124
84,,8.0,17.0,0.0,125
85,,8.0,17.0,0.01,126
86,,8.0,14.0,0.0,127
87,,8.0,14.0,0.01,128
88,,8.0,11.0,0.0,129
89,,8.0,11.0,0.01,130
90,,8.0,8.0,0.0,131
91,,8.0,8.0,0.01,132
92,,8.0,5.0,0.0,133
93,,8.0,5.0,0.01,134
94,,8.0,2.0,0.0,135
95,,8.0,2.0,0.01,136
96,,8.0,-1.0,0.0,137
97,,8.0,-1.0,0.01,138
98,,8.0,-4.0,0.0,139
99,,8.0,-4.0,0.01,140
100,,8.0,-7.0,0.0,141
101,,8.0,-7.0,0.01,142
102,,8.0,-10.0,0.0,143
103,,8.0,-10.0,0.01,144
104,,8.0,-13.0,0.0,145
105,,8.0,-13.0,0.01,146
106,,8.0,-16.0,0.0,147
107,,8.0,-16.0,0.01,148
108,,8.0,-19.0,0.0,149
109,,8.0,-19.0,0.01,150
110,,8.0,-22.0,0.0,151
111,,8.0,-22.0,0.01,152
112,,8.0,-25.0,0.0,153
113,,8.0,-25.0,0.01,154
114,,8.0,-28.0,0.0,155
115,,8.0,-28.0,0.01,156
116,,8.0,-31.0,0.0,157
117,,8.0,-31.0,0.01,158
118,,8.0,-34.0,0.0,159
119,,8.0,-34.0,0.01,160
120,,8.0,-37.0,0.0,161
121,,8.0,-37.0,0.01,162
122,,8.0,-40.0,0.0,163
123,,8.0,-40.0,0.01,164
124,,8.0,-43.0,0.0,165
125,,8.0,-43.0,0.01,166
126,,8.0,-46.0,0.0,167
127,,8.0,-46.0,0.01,168
128,,8.0,-49.0,0.0,169
129,,8.0,-49.0,0.01,170
130,,8.0,-52.0,0.0,171
131,,8.0,-52.0,0.01,172
132,,8.0,-55.0,0.0,173
133,,8.0,-55.0,0.01,174
134,,8.0,-58.0,0.0,175
135,,8.0,-58.0,0.01,176
136,,8.0,-61.0,0.0,177
137,,8.0,-61.0,0.01,178
138,,8.0,-64.0,0.0,179
139,,8.0,-64.0,0.01,180
140,,8.0,-67.0,0.0,181
141,,8.0,-67.0,0.01,182
142,,8.0,-70.0,0.0,183
143,,8.0,-70.0,0.01,184
144,,8.0,-73.0,0.0,185
145,,8.0,-73.0,0.01,186
146,,8.0,-76.0,0.0,187
147,,8.0,-76.0,0.01,188
148,,8.0,-76.0,2.0,189
149,,8.0,-76.0,1.0,190
150,,12.0,-76.0,0.0,192
151,,12.0,-76.0,0.01,193
152,,16.0,-76.0,0.0,194
153,,16.0,-76.0,0.01,195
154,,20.0,-76.0,0.0,196
155,,20.0,-76.0,0.01,197
156,,24.0,-76.0,0.0,198
157,,24.0,-76.0,0.01,199
158,,28.0,-76.0,0.0,200
159,,28.0,-76.0,0.01,201
160,,32.0,-76.0,0.0,202
161,,32.0,-76.0,0.01,203
162,,36.0,-76.0,0.0,204
163,,36.0,-76.0,0.01,205
164,,40.0,-76.0,0.0,206
165,,40.0,-76.0,0.01,207
166,,44.0,-76.0,0.0,208
167,,44.0,-76.0,0.01,209
168,,48.0,-76.0,0.0,210
169,,48.0,-76.0,0.01,211
170,,52.0,-76.0,0.0,212
171,,52.0,-76.0,0.01,213
172,,56.0,-76.0,0.0,214
173,,56.0,-76.0,0.01,215
174,,60.0,-76.0,0.0,216
175,,60.0,-76.0,0.01,217
176,,64.0,-76.0,0.0,218
177,,64.0,-76.0,0.01,219
178,,68.0,-76.0,0.0,220
179,,68.0,-76.0,0.01,221
180,,72.0,-76.0,0.0,222
181,,72.0,-76.0,0.01,223
182,,76.0,-76.0,0.0,224
183,,76.0,-76.0,0.01,225
184,,80.0,-76.0,0.0,226
185,,80.0,-76.0,0.01,227
186,,84.0,-76.0,0.0,228
187,,84.0,-76.0,0.01,229
188,,88.0,-76.0,0.0,230
189,,88.0,-76.0,0.01,231
190,,92.0,-76.0,0.0,232
191,,92.0,-76.0,0.01,233
192,,96.0,-76.0,0.0,234
193,,96.0,-76.0,0.01,235
194,,100.0,-76.0,0.0,236
195,,100.0,-76.0,0.01,237
196,,104.0,-76.0,0.0,238
197,,104.0,-76.0,0.01,239
